provider_name,scheme_name,account_type,option_name,option_type,management_fee_pct,indirect_cost_ratio,performance_fee,transactional_cost,risk_label,risk_band,performance_1yr,performance_3yr,performance_5yr,performance_10yr,asset_allocation_json,source_url,scraped_at
HUB24,HUB24 Invest - CHOICE Menu,Wrap,Term Deposit 6 months (180 days) National Australia Bank,Term Deposit,,,,,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - CHOICE Menu,Wrap,Term Deposit 6 months (180 days) National Australia Bank (Institutional),Term Deposit,,,,,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - CHOICE Menu,Wrap,Term Deposit 6 months (180 days) Qudos Bank,Term Deposit,,,,,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Betashares Dynamic All Growth ETF Managed Portfolio (D),Multi Sector High Growth,Tiered,0.178,,0.033,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Betashares Dynamic Balanced Portfolio (D),Multi Sector Balanced,Tiered,0.182,,0.051,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Betashares Dynamic Growth Portfolio (D),Multi Sector Growth,Tiered,0.172,,0.065,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Betashares Dynamic High Growth Portfolio (D),Multi Sector High Growth,Tiered,0.155,,0.075,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Betashares Dynamic Moderate Portfolio (D),Multi Sector Moderately Conservative,Tiered,0.191,,0.041,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Betashares Ethical Diversified Balanced Portfolio (D),Multi Sector Balanced,Tiered,0.462,,0.018,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Betashares Ethical Diversified High Growth Portfolio (D),Multi Sector High Growth,Tiered,0.54,,0.022,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Betashares Ethical Growth Portfolio (D),Multi Sector Growth,Tiered,0.508,,0.082,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,BlackRock Active Multi-Asset Aggressive Portfolio (D),Multi Sector High Growth,Tiered,0.526,0.053,0.28,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,BlackRock Active Multi-Asset Balanced Portfolio (D),Multi Sector Balanced,Tiered,0.45,0.035,0.288,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,BlackRock Active Multi-Asset Growth Portfolio (D),Multi Sector Growth,Tiered,0.518,0.044,0.301,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Dimensional Core 100/0 Wealth Model Portfolio (D),Multi Sector High Growth,Tiered,0.354,,0.027,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Dimensional Core 50/50 Wealth Model Portfolio (D),Multi Sector Balanced,Tiered,0.329,,0.028,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Dimensional Core 70/30 Wealth Model Portfolio (D),Multi Sector Growth,Tiered,0.346,,0.031,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Elston Discover 50 Portfolio (D),Multi Sector Moderately Conservative,Tiered,0.542,0.071,0.073,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Elston Discover 70 Portfolio (D),Multi Sector Balanced,Tiered,0.538,0.086,0.09,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Elston Discover 85 Portfolio (D),Multi Sector Growth,Tiered,0.531,0.1,0.096,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Elston Discover 97 Portfolio (D),Multi Sector High Growth,Tiered,0.514,0.113,0.101,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Infinity Discover Balanced Portfolio (D),Multi Sector Balanced,Tiered,0.477,0.07,0.115,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Infinity Discover Growth Portfolio (D),Multi Sector Growth,Tiered,0.537,0.152,0.107,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Infinity Discover High Growth Portfolio (D),Multi Sector High Growth,Tiered,0.541,0.169,0.091,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Infinity Discover Moderate Portfolio (D),Multi Sector Moderately Conservative,Tiered,0.355,0.007,0.1,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,iShares Enhanced Strategic Aggressive Portfolio (D),Multi Sector Growth,Tiered,0.221,,0.127,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,iShares Enhanced Strategic All Growth Portfolio (D),Multi Sector High Growth,Tiered,0.208,,0.119,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,iShares Enhanced Strategic Balanced Portfolio (D),Multi Sector Balanced,Tiered,0.223,,0.141,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,iShares Enhanced Strategic Conservative Portfolio (D),Multi Sector Conservative,Tiered,0.205,,0.041,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,iShares Enhanced Strategic Growth Portfolio (D),Multi Sector Growth,Tiered,0.22,,0.132,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,iShares Enhanced Strategic Moderate Portfolio (D),Multi Sector Moderately Conservative,Tiered,0.216,,0.043,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,iShares ESG Aggressive Model Portfolio (D),Multi Sector High Growth,Tiered,0.133,,0.039,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,iShares ESG Balanced Model Portfolio (D),Multi Sector Balanced,Tiered,0.167,,0.037,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,iShares ESG Growth Portfolio (D),Multi Sector Growth,Tiered,0.168,,0.044,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Lonsec Discover Accumulation - Balanced (D),Multi Sector Balanced,Tiered,0.439,0.057,0.093,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Lonsec Discover Accumulation – Growth (D),Multi Sector Growth,Tiered,0.447,0.067,0.092,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Lonsec Discover Accumulation – High Growth (D),Multi Sector High Growth,Tiered,0.432,0.101,0.1,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Lonsec Discover Income – Balanced (D),Multi Sector Balanced,Tiered,0.467,,0.095,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Lonsec Discover Sustainable – Balanced (D),Multi Sector Balanced,Tiered,0.45,,0.045,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,MLC Value Balanced 70 Portfolio (D),Multi Sector Balanced,Tiered,0.449,0.008,0.036,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,MLC Value Growth 85 Portfolio (D),Multi Sector Growth,Tiered,0.465,0.026,0.043,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,MLC Value High Growth 98 Portfolio (D),Multi Sector High Growth,Tiered,0.476,0.036,0.043,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,MLC Value Moderate 50 Portfolio (D),Multi Sector Moderately Conservative,Tiered,0.451,0.009,0.029,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Morningstar Medalist Core Balanced Portfolio (D),Multi Sector Balanced,Tiered,0.473,,0.061,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Morningstar Medalist Core Growth Portfolio (D),Multi Sector Growth,Tiered,0.577,0.082,0.059,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Morningstar Medalist Core High Growth Portfolio (D),Multi Sector High Growth,Tiered,0.683,0.132,0.065,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Morningstar Medalist Core Moderate Portfolio (D),Multi Sector Moderately Conservative,Tiered,0.381,,0.057,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Russell Investments Geared 120 Managed Portfolio (D),Multi Sector High Growth,Tiered,0.768,0.094,0.101,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Russell Investments Strategic Index Balanced Managed Portfolio (D),Multi Sector Balanced,Tiered,0.192,0.05,0.011,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Russell Investments Strategic Index Diversified 50 Managed Portfolio (D),Multi Sector Moderately Conservative,Tiered,0.211,0.034,0.008,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Russell Investments Strategic Index Growth Managed Portfolio (D),Multi Sector Growth,Tiered,0.173,0.067,0.013,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Russell Investments Strategic Index High Growth Managed Portfolio (D),Multi Sector High Growth,Tiered,0.192,0.08,0.017,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Sestante Dynamic Aggressive Portfolio (D),Multi Sector High Growth,Tiered,0.513,0.021,0.099,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Sestante Dynamic Assertive Portfolio (D),Multi Sector Growth,Tiered,0.479,0.015,0.085,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Sestante Dynamic Balanced Portfolio (D),Multi Sector Balanced,Tiered,0.484,0.012,0.083,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Sestante Dynamic Moderately Conservative Portfolio (D),Multi Sector Moderately Conservative,Tiered,0.471,0.008,0.082,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,State Street Balanced ETF Model Portfolio (D),Multi Sector Balanced,Tiered,0.169,,0.042,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,State Street Growth ETF Model Portfolio (D),Multi Sector Growth,Tiered,0.182,,0.044,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,State Street High Growth ETF Model Portfolio (D),Multi Sector High Growth,Tiered,0.194,,0.045,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,State Street Moderate ETF Model Portfolio (D),Multi Sector Moderately Conservative,Tiered,0.162,,0.04,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Vanguard Diversified All Growth Model Portfolio (D),Multi Sector High Growth,Tiered,0.185,,0.016,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Vanguard Diversified Balanced Model Portfolio (D),Multi Sector Balanced,Tiered,0.187,,0.005,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Vanguard Diversified Conservative Model Portfolio (D),Multi Sector Moderately Conservative,Tiered,0.186,,0.004,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Vanguard Diversified Growth Model Portfolio (D),Multi Sector Growth,Tiered,0.186,,0.004,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Vanguard Diversified High Growth Model Portfolio (D),Multi Sector High Growth,Tiered,0.187,,0.003,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Vanguard LIS Core-Satellite All Growth Model Portfolio (D),Multi Sector High Growth,Tiered,0.358,,0.049,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Vanguard LIS Core-Satellite Balanced Model Portfolio (D),Multi Sector Balanced,Tiered,0.311,,0.041,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Vanguard LIS Core-Satellite Conservative Model Portfolio (D),Multi Sector Moderately Conservative,Tiered,0.287,,0.035,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Vanguard LIS Core-Satellite Growth Model Portfolio (D),Multi Sector Growth,Tiered,0.332,,0.041,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Vanguard LIS Core-Satellite High Growth Model Portfolio (D),Multi Sector High Growth,Tiered,0.348,,0.048,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Zenith Dynamic ETF Balanced Portfolio (D),Multi Sector Balanced,Tiered,0.277,,0.09,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Zenith Dynamic ETF Growth Portfolio (D),Multi Sector Growth,Tiered,0.297,,0.088,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Zenith Dynamic ETF High Growth Portfolio (D),Multi Sector High Growth,Tiered,0.311,,0.073,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
HUB24,HUB24 Invest - DISCOVER Menu,Wrap,Zenith Dynamic ETF Moderate Portfolio (D),Multi Sector Moderately Conservative,Tiered,0.251,,0.084,,,,,,,,https://www.hub24.com.au/product-documents/hub24-invest-documents/,2026-03-26
